"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","PENSIONEXP","PUB","PC_GDP","A","1990",5.841,
"USA","PENSIONEXP","PUB","PC_GDP","A","1991",6.073,
"USA","PENSIONEXP","PUB","PC_GDP","A","1992",6.106,
"USA","PENSIONEXP","PUB","PC_GDP","A","1993",6.112,
"USA","PENSIONEXP","PUB","PC_GDP","A","1994",6.057,
"USA","PENSIONEXP","PUB","PC_GDP","A","1995",6.043,
"USA","PENSIONEXP","PUB","PC_GDP","A","1996",5.958,
"USA","PENSIONEXP","PUB","PC_GDP","A","1997",5.93,
"USA","PENSIONEXP","PUB","PC_GDP","A","1998",5.82,
"USA","PENSIONEXP","PUB","PC_GDP","A","1999",5.683,
"USA","PENSIONEXP","PUB","PC_GDP","A","2000",5.653,
"USA","PENSIONEXP","PUB","PC_GDP","A","2001",5.727,
"USA","PENSIONEXP","PUB","PC_GDP","A","2002",5.857,
"USA","PENSIONEXP","PUB","PC_GDP","A","2003",5.864,
"USA","PENSIONEXP","PUB","PC_GDP","A","2004",5.802,
"USA","PENSIONEXP","PUB","PC_GDP","A","2005",5.742,
"USA","PENSIONEXP","PUB","PC_GDP","A","2006",5.716,
"USA","PENSIONEXP","PUB","PC_GDP","A","2007",5.784,
"USA","PENSIONEXP","PUB","PC_GDP","A","2008",5.951,
"USA","PENSIONEXP","PUB","PC_GDP","A","2009",6.515,
"USA","PENSIONEXP","PUB","PC_GDP","A","2010",6.613,
"USA","PENSIONEXP","PUB","PC_GDP","A","2011",6.71,
"USA","PENSIONEXP","PUB","PC_GDP","A","2012",6.754,
"USA","PENSIONEXP","PUB","PC_GDP","A","2013",6.902,
"USA","PENSIONEXP","PUB","PC_GDP","A","2014",6.957,
"USA","PENSIONEXP","PUB","PC_GDP","A","2015",7.013,
"USA","PENSIONEXP","PUB","PC_GDP","A","2016",7.129,
"USA","PENSIONEXP","PUB","PC_GDP","A","2017",7.077,
"USA","PENSIONEXP","PUB","PC_GDP","A","2018",7.023,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2002",0.78885859294159,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2003",0.79885639322501,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2004",0.8303833208907,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2005",0.76413623160597,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2006",0.77905493081941,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2007",1.8782672201141,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2008",1.9892698697465,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2009",1.6831320817819,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2010",1.9309088364296,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2011",2.1644756522532,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2012",2.2444273499138,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2013",2.2496520061293,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2014",2.0848228403356,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2015",2.4728055406342,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2016",2.7007170368273,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2017",2.4631937625598,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2018",2.5769949397513,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2019",2.6151774520493,
"CHL","PENSIONEXP","PRIV","PC_GDP","A","2020",2.5210752025501,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1987",9.539,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1988",8.413,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1989",8.019,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1990",7.995,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1991",7.9,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1992",7.488,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1993",7.542,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1994",7.299,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1995",6.685,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1996",7.207,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1997",6.934,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1998",6.96,
"CHL","PENSIONEXP","PUB","PC_GDP","A","1999",7.363,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2000",4.99,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2001",4.612,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2002",4.522,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2003",4.337,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2004",3.844,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2005",3.69,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2006",3.248,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2007",3.09,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2008",3.308,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2009",3.545,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2010",3.387,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2011",3.214,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2012",3.114,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2013",2.985,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2014",2.939,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2015",2.899,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2016",2.821,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2017",2.821,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2018",2.777,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2019",2.809,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2001",0,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2002",0.00770291988065,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2003",0.0121929275861,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2004",0.01495005614444,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2005",0.02179553514992,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2006",0.02934654832769,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2007",0.04612287006655,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2008",0.09306831698325,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2009",0.15588317508331,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2010",0.12110763842598,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2011",0.12465198639392,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2012",0.12893216857898,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2013",0.13437052292491,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2014",0.12442875489333,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2015",0.1281078242435,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2016",0.02984194803087,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2017",0.04489457620653,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2018",0.04796713693363,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2019",0.05315103801381,
"EST","PENSIONEXP","PRIV","PC_GDP","A","2020",0.06409654191331,
"EST","PENSIONEXP","PUB","PC_GDP","A","1999",6.6,
"EST","PENSIONEXP","PUB","PC_GDP","A","2000",6.002,
"EST","PENSIONEXP","PUB","PC_GDP","A","2001",5.486,
"EST","PENSIONEXP","PUB","PC_GDP","A","2002",5.415,
"EST","PENSIONEXP","PUB","PC_GDP","A","2003",5.402,
"EST","PENSIONEXP","PUB","PC_GDP","A","2004",5.428,
"EST","PENSIONEXP","PUB","PC_GDP","A","2005",5.259,
"EST","PENSIONEXP","PUB","PC_GDP","A","2006",5.242,
"EST","PENSIONEXP","PUB","PC_GDP","A","2007",5.045,
"EST","PENSIONEXP","PUB","PC_GDP","A","2008",6.097,
"EST","PENSIONEXP","PUB","PC_GDP","A","2009",7.741,
"EST","PENSIONEXP","PUB","PC_GDP","A","2010",7.512,
"EST","PENSIONEXP","PUB","PC_GDP","A","2011",6.64,
"EST","PENSIONEXP","PUB","PC_GDP","A","2012",6.461,
"EST","PENSIONEXP","PUB","PC_GDP","A","2013",6.42,
"EST","PENSIONEXP","PUB","PC_GDP","A","2014",6.385,
"EST","PENSIONEXP","PUB","PC_GDP","A","2015",6.854,
"EST","PENSIONEXP","PUB","PC_GDP","A","2016",6.767,
"EST","PENSIONEXP","PUB","PC_GDP","A","2017",6.491,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2001",1.6138654617562,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2002",1.3948362517106,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2003",1.5389447396298,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2004",1.4879803983518,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2005",1.4697368426931,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2006",1.6519753395334,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2007",1.5733611766161,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2008",1.5745401740318,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2009",1.607404349408,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2010",1.5942437021548,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2011",1.6012299088882,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2012",1.6058943386463,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2013",1.6400091382419,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2014",1.7154224498541,
"ISR","PENSIONEXP","PRIV","PC_GDP","A","2015",1.7427998532706,
"ISR","PENSIONEXP","PUB","PC_GDP","A","1995",4.52,
"ISR","PENSIONEXP","PUB","PC_GDP","A","1996",4.57,
"ISR","PENSIONEXP","PUB","PC_GDP","A","1997",4.663,
"ISR","PENSIONEXP","PUB","PC_GDP","A","1998",4.621,
"ISR","PENSIONEXP","PUB","PC_GDP","A","1999",4.574,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2000",4.509,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2001",4.917,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2002",4.903,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2003",4.944,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2004",4.832,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2005",4.682,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2006",4.634,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2007",4.496,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2008",4.46,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2009",4.702,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2010",4.767,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2011",4.763,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2012",4.883,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2013",4.758,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2014",4.827,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2015",4.749,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2016",4.679,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2017",4.713,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2018",4.678,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2019",4.664,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2004",0.00456844582,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2005",0.00698438361102,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2006",0.00488028160195,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2007",0.02489703894592,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2008",0.03586750071152,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2009",0.02046120448677,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2010",0.04129738362287,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2011",0.49354178516715,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2012",0.88051448848534,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2013",0.50632111856223,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2014",0.35706796344143,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2015",0.41345605170058,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2016",0.45184569170153,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2017",0.25911206758757,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2018",0.16588702357254,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2019",0.1722332146579,
"SVN","PENSIONEXP","PRIV","PC_GDP","A","2020",0.19300644817988,
"SVN","PENSIONEXP","PUB","PC_GDP","A","1996",10.213,
"SVN","PENSIONEXP","PUB","PC_GDP","A","1997",10.28,
"SVN","PENSIONEXP","PUB","PC_GDP","A","1998",10.366,
"SVN","PENSIONEXP","PUB","PC_GDP","A","1999",10.249,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2000",10.352,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2001",10.516,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2002",10.782,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2003",10.129,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2004",9.971,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2005",9.759,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2006",9.871,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2007",9.508,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2008",9.344,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2009",10.589,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2010",10.934,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2011",11.115,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2012",11.278,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2013",11.626,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2014",11.35,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2015",11.139,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2016",10.885,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2017",10.42,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1980",5.662,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1981",5.882,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1982",6.084,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1983",6.166,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1984",6.157,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1985",6.216,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1986",6.217,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1987",6.255,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1988",6.204,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1989",6.155,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1990",6.325,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1991",6.495,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1992",6.677,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1993",6.816,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1994",6.824,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1995",6.804,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1996",6.834,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1997",6.779,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1998",6.741,
"OECD","PENSIONEXP","PUB","PC_GDP","A","1999",6.695,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2000",6.685,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2001",6.708,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2002",6.793,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2003",6.843,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2004",6.782,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2005",6.789,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2006",6.708,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2007",6.701,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2008",6.95,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2009",7.728,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2010",7.748,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2011",7.747,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2012",7.965,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2013",8.06,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2014",8.082,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2015",8.029,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2016",7.793,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2017",7.692,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2001",0.00000058921519,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2002",0.00000130868199,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2010",0.15838412526471,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2011",0.18371909692275,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2012",0.19979401916196,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2013",0.2081968804263,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2014",0.17362049164441,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2015",0.13700615331565,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2016",0.12996840440915,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2017",0.11488567663568,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2018",0.11729381708165,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2019",0.08839148268193,
"SVK","PENSIONEXP","PRIV","PC_GDP","A","2020",0.13652945660162,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2006",0.84993343592936,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2007",0.77716528534703,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2008",0.86571051808091,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2009",0.86966929671201,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2010",0.92004151279643,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2011",1.1255530329935,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2013",0.57857691145749,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2014",0.59149551389093,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2015",0.66168495939651,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2016",0.72342562921397,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2017",0.90996598495478,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2018",0.82263375660681,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2019",0.05280099149186,
"BRA","PENSIONEXP","PRIV","PC_GDP","A","2020",0.86150546171652,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2002",0.12551210401991,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2003",0.13382738513754,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2004",0.12478917297738,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2005",0.11672324639893,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2006",0.11129359307676,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2011",0.06828281348101,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2015",0.13632135957455,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2016",0.16143727198099,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2017",0.15675155763375,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2018",0.20112184120821,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2019",0.17213611377023,
"IDN","PENSIONEXP","PRIV","PC_GDP","A","2020",0.20056403458789,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2005",0.06824737776357,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2006",0.04317271231904,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2011",0.060404017367,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2013",0.10281466095413,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2015",0.10292507648572,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2016",0.1046845495415,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2017",0.10365508823734,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2018",0.09290078627759,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2019",0.1035087418761,
"RUS","PENSIONEXP","PRIV","PC_GDP","A","2020",0.1129332507836,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2003",2.4826327341847,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2004",2.6030393737048,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2005",3.3104163489401,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2006",3.6742416005219,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2007",3.7187485186063,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2008",1.8930715135961,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2009",4.0594094940343,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2010",3.462833104683,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2011",3.2575091114742,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2012",3.4031070885259,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2013",3.5384945677659,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2014",4.2662567175161,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2015",4.5964571789781,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2016",5.0045881451506,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2017",4.506788322109,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2018",4.3288742075135,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2019",4.3207756374529,
"ZAF","PENSIONEXP","PRIV","PC_GDP","A","2020",4.7389012420637,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2007",0,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2008",0,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2009",0,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2010",0,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2011",0.00212015699205,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2012",0.00077290236418,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2013",0.00096888855968,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2014",0.00236205646057,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2015",0.00241077242716,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2016",0.00194879658807,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2017",0.00099571147583,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2018",0.00180043039151,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2019",0.00258813295759,
"ALB","PENSIONEXP","PRIV","PC_GDP","A","2020",0.00269516672044,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2001",0.10975570400491,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2002",0.16649153189116,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2003",0.07014575031388,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2004",0.0574015193806,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2005",0.06272199417232,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2006",0.09737352633935,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2007",0.08108108108108,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2008",0.17672757246875,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2009",0.08015741790902,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2010",0.07751833839375,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2011",0.06835245434497,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2012",0.06331545860237,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2013",0.06229028125191,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2014",0.06991714847708,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2015",0.07855688100087,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2016",0.09112697228033,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2017",0.07997459573013,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2018",0.08552709512224,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2019",0.09789433256521,
"BGR","PENSIONEXP","PRIV","PC_GDP","A","2020",0.12063084072378,
"COL","PENSIONEXP","PRIV","PC_GDP","A","2005",0.01237638996562,
"COL","PENSIONEXP","PRIV","PC_GDP","A","2006",0.00090416054601,
"COL","PENSIONEXP","PRIV","PC_GDP","A","2007",0.0008998707136,
"COL","PENSIONEXP","PRIV","PC_GDP","A","2008",0.00023669930375,
"COL","PENSIONEXP","PRIV","PC_GDP","A","2009",0.10949983472828,
"COL","PENSIONEXP","PRIV","PC_GDP","A","2010",0.72337219740286,
"EGY","PENSIONEXP","PRIV","PC_GDP","A","2008",0.28222487964596,
"EGY","PENSIONEXP","PRIV","PC_GDP","A","2016",0.22547106370414,
"EGY","PENSIONEXP","PRIV","PC_GDP","A","2017",0.20489190201729,
"EGY","PENSIONEXP","PRIV","PC_GDP","A","2018",0.17588781719025,
"HKG","PENSIONEXP","PRIV","PC_GDP","A","2001",0,
"HKG","PENSIONEXP","PRIV","PC_GDP","A","2002",0,
"HKG","PENSIONEXP","PRIV","PC_GDP","A","2003",0,
"HKG","PENSIONEXP","PRIV","PC_GDP","A","2004",0,
"HKG","PENSIONEXP","PRIV","PC_GDP","A","2005",0,
"HKG","PENSIONEXP","PRIV","PC_GDP","A","2006",0,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2009",1.111290149439,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2010",1.4141911162347,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2011",1.3766954446739,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2012",1.1159591409379,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2013",0.8427858516907,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2014",1.0432239895892,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2015",1.279770504142,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2016",1.447755368551,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2017",2.0544864316471,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2018",0.91134814300154,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2019",1.6196332973033,
"LVA","PENSIONEXP","PRIV","PC_GDP","A","2020",2.0423195884544,
"LIE","PENSIONEXP","PRIV","PC_GDP","A","2007",3.0904243111377,
"LIE","PENSIONEXP","PRIV","PC_GDP","A","2008",3.5641052638932,
"LIE","PENSIONEXP","PRIV","PC_GDP","A","2009",4.3442657644615,
"LIE","PENSIONEXP","PRIV","PC_GDP","A","2010",5.8310551697487,
"LIE","PENSIONEXP","PRIV","PC_GDP","A","2011",6.082964496965,
"LIE","PENSIONEXP","PRIV","PC_GDP","A","2012",3.0252384959175,
